"title","description","url","license","image_views","creation_time.formatted","modification_time.formatted","geo_data.latitude","geo_data.longitude","geo_data_exif.latitude","geo_data_exif.longitude","tags","people.name","people.email","comments.comment","comments.user_id","comments.email","media_key","hex_photo_id","upload_ip","status","liking_user_ids","album_id","exif.camera_make","exif.camera_model","exif.cell_width","exif.cell_length"
"Kubernetes over Mesos architecture.png","Kubernetes over Mesos architecture","https://lh3.googleusercontent.com/-BCBOBJ4npY8/VbTgsii4TGI/AAAAAAAAOuQ/Mivu8-Te6ZEI74y_rk6pffK8oYyVxKpwACLABGAYYCw/s0-d/Kubernetes%2Bover%2BMesos%2Barchitecture.png","","12347","Jul 26, 2015, 1:29:22 PM UTC","Feb 5, 2019, 8:51:53 PM UTC","0.0","0.0","0.0","0.0","","","","<span class=""proflinkWrapper""><span class=""proflinkPrefix"">+</span><a class=""proflink"" href=""https://plus.google.com/117411118917273581736"" oid=""117411118917273581736"">Dean Budd</a></span> Where are your apps now in this picture?; The Docker containers are the apps. ","; ","; ","","","","","","","","","0","0"
